ticket_id,site_id,timestamp,net_volume_bbl,ticket_amount_usd,manifest_ref
TKT-SITE-04-2025-01-03-00201,SITE-04,2025-01-03T20:14:00+00:00,123.073,3424.52,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00202,SITE-04,2025-01-03T19:03:00+00:00,123.915,3137.56,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00203,SITE-04,2025-01-03T18:18:00+00:00,125.022,3772.62,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00204,SITE-04,2025-01-03T22:21:00+00:00,124.692,3633.44,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00205,SITE-04,2025-01-03T20:16:00+00:00,127.944,3487.71,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00206,SITE-04,2025-01-03T10:20:00+00:00,121.81,3128.54,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00207,SITE-04,2025-01-03T21:49:00+00:00,120.729,3183.06,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00208,SITE-04,2025-01-03T00:31:00+00:00,124.203,3540.24,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00209,SITE-04,2025-01-03T09:33:00+00:00,121.783,3862.87,MNF-SITE-04-2025-01-03
TKT-SITE-04-2025-01-03-00210,SITE-04,2025-01-03T07:35:00+00:00,123.116,3272.7,MNF-SITE-04-2025-01-03
TKT-SITE-05-2025-01-03-00211,SITE-05,2025-01-03T10:05:00+00:00,124.492,3520.24,MNF-SITE-05-2025-01-03
TKT-SITE-05-2025-01-03-00212,SITE-05,2025-01-03T07:22:00+00:00,128.254,3204.18,MNF-SITE-05-2025-01-03
TKT-SITE-05-2025-01-03-00213,SITE-05,2025-01-03T12:37:00+00:00,124.477,4053.82,MNF-SITE-05-2025-01-03
TKT-SITE-05-2025-01-03-00214,SITE-05,2025-01-03T15:12:00+00:00,130.423,3450.11,MNF-SITE-05-2025-01-03
TKT-SITE-05-2025-01-03-00215,SITE-05,2025-01-03T15:37:00+00:00,122.376,3106.66,MNF-SITE-05-2025-01-03
TKT-SITE-06-2025-01-03-00216,SITE-06,2025-01-03T11:03:00+00:00,117.459,4234.3,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00217,SITE-06,2025-01-03T20:48:00+00:00,113.299,3157.09,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00218,SITE-06,2025-01-03T23:04:00+00:00,119.432,3010.82,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00219,SITE-06,2025-01-03T15:41:00+00:00,116.435,4167.42,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00220,SITE-06,2025-01-03T23:17:00+00:00,114.954,2847.65,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00221,SITE-06,2025-01-03T17:59:00+00:00,113.069,3314.35,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00222,SITE-06,2025-01-03T23:07:00+00:00,117.675,3567.15,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00223,SITE-06,2025-01-03T11:45:00+00:00,111.982,3671.18,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00224,SITE-06,2025-01-03T01:46:00+00:00,118.691,3236.84,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00225,SITE-06,2025-01-03T19:02:00+00:00,114.487,3680.95,MNF-SITE-06-2025-01-03
TKT-SITE-06-2025-01-03-00226,SITE-06,2025-01-03T10:40:00+00:00,116.873,2834.8,MNF-SITE-06-2025-01-03
TKT-SITE-07-2025-01-03-00227,SITE-07,2025-01-03T08:51:00+00:00,128.05,3004.18,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00228,SITE-07,2025-01-03T02:37:00+00:00,128.514,3238.69,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00229,SITE-07,2025-01-03T17:45:00+00:00,129.103,3637.02,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00230,SITE-07,2025-01-03T17:44:00+00:00,126.182,4096.64,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00231,SITE-07,2025-01-03T05:36:00+00:00,127.603,3647.38,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00232,SITE-07,2025-01-03T20:35:00+00:00,126.169,3724.23,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00233,SITE-07,2025-01-03T18:13:00+00:00,126.627,4063.0,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00234,SITE-07,2025-01-03T09:37:00+00:00,125.243,2628.34,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00235,SITE-07,2025-01-03T12:34:00+00:00,133.141,3391.19,MNF-SITE-07-2025-01-03
TKT-SITE-07-2025-01-03-00236,SITE-07,2025-01-03T08:21:00+00:00,123.271,3427.21,MNF-SITE-07-2025-01-03
TKT-SITE-08-2025-01-03-00237,SITE-08,2025-01-03T06:35:00+00:00,114.892,3704.28,MNF-SITE-08-2025-01-03
TKT-SITE-08-2025-01-03-00238,SITE-08,2025-01-03T16:12:00+00:00,114.053,3749.74,MNF-SITE-08-2025-01-03
TKT-SITE-08-2025-01-03-00239,SITE-08,2025-01-03T08:12:00+00:00,121.857,3549.39,MNF-SITE-08-2025-01-03
TKT-SITE-08-2025-01-03-00240,SITE-08,2025-01-03T18:36:00+00:00,117.029,3717.84,MNF-SITE-08-2025-01-03
TKT-SITE-09-2025-01-03-00241,SITE-09,2025-01-03T01:26:00+00:00,94.912,4056.8,MNF-SITE-09-2025-01-03
TKT-SITE-09-2025-01-03-00242,SITE-09,2025-01-03T09:25:00+00:00,95.387,3988.42,MNF-SITE-09-2025-01-03
TKT-SITE-09-2025-01-03-00243,SITE-09,2025-01-03T01:58:00+00:00,97.063,3476.0,MNF-SITE-09-2025-01-03
TKT-SITE-09-2025-01-03-00244,SITE-09,2025-01-03T01:36:00+00:00,93.859,3422.03,MNF-SITE-09-2025-01-03
TKT-SITE-09-2025-01-03-00245,SITE-09,2025-01-03T21:08:00+00:00,95.058,2711.68,MNF-SITE-09-2025-01-03
TKT-SITE-09-2025-01-03-00246,SITE-09,2025-01-03T08:14:00+00:00,95.732,3011.7,MNF-SITE-09-2025-01-03
TKT-SITE-09-2025-01-03-00247,SITE-09,2025-01-03T23:31:00+00:00,95.591,2706.48,MNF-SITE-09-2025-01-03
TKT-SITE-10-2025-01-03-00248,SITE-10,2025-01-03T21:22:00+00:00,96.231,2389.68,MNF-SITE-10-2025-01-03
TKT-SITE-10-2025-01-03-00249,SITE-10,2025-01-03T21:49:00+00:00,99.107,3467.79,MNF-SITE-10-2025-01-03
TKT-SITE-10-2025-01-03-00250,SITE-10,2025-01-03T00:36:00+00:00,94.484,3681.89,MNF-SITE-10-2025-01-03
TKT-SITE-10-2025-01-03-00251,SITE-10,2025-01-03T07:11:00+00:00,98.149,4269.67,MNF-SITE-10-2025-01-03
TKT-SITE-10-2025-01-03-00252,SITE-10,2025-01-03T01:27:00+00:00,98.234,3300.85,MNF-SITE-10-2025-01-03
TKT-SITE-10-2025-01-03-00253,SITE-10,2025-01-03T13:28:00+00:00,99.178,3601.82,MNF-SITE-10-2025-01-03
TKT-SITE-11-2025-01-03-00254,SITE-11,2025-01-03T23:52:00+00:00,111.744,3274.15,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00255,SITE-11,2025-01-03T04:06:00+00:00,115.998,3281.85,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00256,SITE-11,2025-01-03T13:29:00+00:00,111.767,3575.56,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00257,SITE-11,2025-01-03T22:25:00+00:00,114.796,2600.53,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00258,SITE-11,2025-01-03T10:23:00+00:00,110.883,3158.89,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00259,SITE-11,2025-01-03T01:13:00+00:00,110.581,3108.45,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00260,SITE-11,2025-01-03T05:54:00+00:00,112.259,3879.14,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00261,SITE-11,2025-01-03T01:08:00+00:00,110.434,3434.57,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00262,SITE-11,2025-01-03T01:13:00+00:00,115.01,3085.34,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00263,SITE-11,2025-01-03T10:46:00+00:00,113.93,3372.03,MNF-SITE-11-2025-01-03
TKT-SITE-11-2025-01-03-00264,SITE-11,2025-01-03T04:58:00+00:00,114.126,3451.02,MNF-SITE-11-2025-01-03
TKT-SITE-12-2025-01-03-00265,SITE-12,2025-01-03T02:41:00+00:00,105.482,3332.99,MNF-SITE-12-2025-01-03
TKT-SITE-12-2025-01-03-00266,SITE-12,2025-01-03T06:35:00+00:00,102.069,3673.64,MNF-SITE-12-2025-01-03
TKT-SITE-12-2025-01-03-00267,SITE-12,2025-01-03T11:44:00+00:00,104.737,3024.59,MNF-SITE-12-2025-01-03
TKT-SITE-12-2025-01-03-00268,SITE-12,2025-01-03T12:42:00+00:00,107.991,2546.37,MNF-SITE-12-2025-01-03
TKT-SITE-12-2025-01-03-00269,SITE-12,2025-01-03T06:14:00+00:00,102.216,3062.36,MNF-SITE-12-2025-01-03
TKT-SITE-12-2025-01-03-00270,SITE-12,2025-01-03T08:00:00+00:00,106.131,3704.63,MNF-SITE-12-2025-01-03
TKT-SITE-01-2025-01-04-00271,SITE-01,2025-01-04T11:52:00+00:00,105.023,3426.37,MNF-SITE-01-2025-01-04
TKT-SITE-01-2025-01-04-00272,SITE-01,2025-01-04T11:03:00+00:00,105.245,3332.91,MNF-SITE-01-2025-01-04
TKT-SITE-01-2025-01-04-00273,SITE-01,2025-01-04T00:29:00+00:00,104.386,3699.78,MNF-SITE-01-2025-01-04
TKT-SITE-01-2025-01-04-00274,SITE-01,2025-01-04T22:03:00+00:00,105.813,2788.68,MNF-SITE-01-2025-01-04
TKT-SITE-01-2025-01-04-00275,SITE-01,2025-01-04T16:57:00+00:00,106.242,3855.56,MNF-SITE-01-2025-01-04
TKT-SITE-02-2025-01-04-00276,SITE-02,2025-01-04T16:29:00+00:00,105.929,3767.99,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00277,SITE-02,2025-01-04T20:23:00+00:00,109.666,3610.46,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00278,SITE-02,2025-01-04T21:31:00+00:00,103.746,3418.62,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00279,SITE-02,2025-01-04T18:33:00+00:00,105.053,3028.54,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00280,SITE-02,2025-01-04T23:14:00+00:00,109.639,3845.97,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00281,SITE-02,2025-01-04T14:28:00+00:00,103.685,3739.18,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00282,SITE-02,2025-01-04T13:09:00+00:00,106.685,3889.14,MNF-SITE-02-2025-01-04
TKT-SITE-02-2025-01-04-00283,SITE-02,2025-01-04T19:10:00+00:00,107.109,3695.47,MNF-SITE-02-2025-01-04
TKT-SITE-03-2025-01-04-00284,SITE-03,2025-01-04T01:52:00+00:00,120.847,3560.4,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00285,SITE-03,2025-01-04T16:51:00+00:00,121.955,4167.72,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00286,SITE-03,2025-01-04T03:58:00+00:00,128.575,4045.13,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00287,SITE-03,2025-01-04T02:58:00+00:00,127.742,3533.21,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00288,SITE-03,2025-01-04T21:21:00+00:00,125.217,3113.11,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00289,SITE-03,2025-01-04T01:26:00+00:00,124.904,3033.62,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00290,SITE-03,2025-01-04T04:09:00+00:00,124.658,3498.33,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00291,SITE-03,2025-01-04T13:16:00+00:00,126.738,3532.98,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00292,SITE-03,2025-01-04T23:50:00+00:00,125.318,3545.43,MNF-SITE-03-2025-01-04
TKT-SITE-03-2025-01-04-00293,SITE-03,2025-01-04T09:57:00+00:00,122.39,3471.23,MNF-SITE-03-2025-01-04
TKT-SITE-04-2025-01-04-00294,SITE-04,2025-01-04T10:43:00+00:00,110.679,3586.01,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00295,SITE-04,2025-01-04T14:16:00+00:00,105.624,3390.71,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00296,SITE-04,2025-01-04T01:14:00+00:00,111.885,3827.15,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00297,SITE-04,2025-01-04T14:17:00+00:00,109.64,3116.21,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00298,SITE-04,2025-01-04T04:26:00+00:00,110.313,3581.45,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00299,SITE-04,2025-01-04T13:17:00+00:00,112.387,3855.32,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00300,SITE-04,2025-01-04T06:25:00+00:00,106.817,3316.07,MNF-SITE-04-2025-01-04
TKT-SITE-04-2025-01-04-00301,SITE-04,2025-01-04T18:12:00+00:00,110.033,3360.54,MNF-SITE-04-2025-01-04
TKT-SITE-05-2025-01-04-00302,SITE-05,2025-01-04T19:06:00+00:00,122.432,3282.58,MNF-SITE-05-2025-01-04
TKT-SITE-05-2025-01-04-00303,SITE-05,2025-01-04T18:31:00+00:00,122.656,3614.0,MNF-SITE-05-2025-01-04
TKT-SITE-05-2025-01-04-00304,SITE-05,2025-01-04T21:21:00+00:00,124.141,3088.26,MNF-SITE-05-2025-01-04
TKT-SITE-05-2025-01-04-00305,SITE-05,2025-01-04T06:22:00+00:00,126.703,3079.65,MNF-SITE-05-2025-01-04
TKT-SITE-06-2025-01-04-00306,SITE-06,2025-01-04T21:07:00+00:00,90.431,3333.95,MNF-SITE-06-2025-01-04
TKT-SITE-06-2025-01-04-00307,SITE-06,2025-01-04T17:36:00+00:00,90.108,3783.59,MNF-SITE-06-2025-01-04
TKT-SITE-06-2025-01-04-00308,SITE-06,2025-01-04T15:39:00+00:00,91.238,3915.55,MNF-SITE-06-2025-01-04
TKT-SITE-06-2025-01-04-00309,SITE-06,2025-01-04T17:32:00+00:00,87.886,3177.87,MNF-SITE-06-2025-01-04
TKT-SITE-06-2025-01-04-00310,SITE-06,2025-01-04T16:47:00+00:00,88.399,3198.22,MNF-SITE-06-2025-01-04
TKT-SITE-07-2025-01-04-00311,SITE-07,2025-01-04T10:20:00+00:00,139.246,4343.83,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00312,SITE-07,2025-01-04T17:50:00+00:00,140.063,4286.31,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00313,SITE-07,2025-01-04T22:21:00+00:00,140.273,3758.79,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00314,SITE-07,2025-01-04T21:18:00+00:00,146.978,3943.4,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00315,SITE-07,2025-01-04T09:13:00+00:00,142.117,3482.41,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00316,SITE-07,2025-01-04T09:49:00+00:00,138.907,3965.18,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00317,SITE-07,2025-01-04T08:06:00+00:00,140.598,3625.22,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00318,SITE-07,2025-01-04T09:03:00+00:00,140.725,3781.4,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00319,SITE-07,2025-01-04T01:07:00+00:00,141.451,3246.74,MNF-SITE-07-2025-01-04
TKT-SITE-07-2025-01-04-00320,SITE-07,2025-01-04T08:08:00+00:00,136.812,3597.71,MNF-SITE-07-2025-01-04
TKT-SITE-08-2025-01-04-00321,SITE-08,2025-01-04T21:08:00+00:00,112.119,2931.72,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00322,SITE-08,2025-01-04T11:29:00+00:00,109.004,3424.04,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00323,SITE-08,2025-01-04T12:31:00+00:00,110.904,3058.75,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00324,SITE-08,2025-01-04T02:09:00+00:00,110.43,2722.81,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00325,SITE-08,2025-01-04T23:01:00+00:00,105.982,3437.06,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00326,SITE-08,2025-01-04T03:14:00+00:00,110.063,3431.11,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00327,SITE-08,2025-01-04T07:04:00+00:00,110.787,3801.85,MNF-SITE-08-2025-01-04
TKT-SITE-08-2025-01-04-00328,SITE-08,2025-01-04T14:44:00+00:00,107.713,3026.28,MNF-SITE-08-2025-01-04
TKT-SITE-09-2025-01-04-00329,SITE-09,2025-01-04T22:35:00+00:00,123.096,2573.62,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00330,SITE-09,2025-01-04T07:18:00+00:00,120.296,3207.72,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00331,SITE-09,2025-01-04T09:39:00+00:00,123.146,3538.93,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00332,SITE-09,2025-01-04T13:01:00+00:00,123.359,3923.02,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00333,SITE-09,2025-01-04T08:59:00+00:00,122.148,3706.24,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00334,SITE-09,2025-01-04T14:01:00+00:00,120.666,3672.35,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00335,SITE-09,2025-01-04T02:39:00+00:00,123.72,4127.81,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00336,SITE-09,2025-01-04T18:14:00+00:00,122.676,4307.18,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00337,SITE-09,2025-01-04T05:35:00+00:00,121.235,3550.84,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00338,SITE-09,2025-01-04T21:30:00+00:00,121.677,3238.6,MNF-SITE-09-2025-01-04
TKT-SITE-09-2025-01-04-00339,SITE-09,2025-01-04T15:37:00+00:00,125.267,3287.85,MNF-SITE-09-2025-01-04
TKT-SITE-10-2025-01-04-00340,SITE-10,2025-01-04T03:13:00+00:00,136.984,3784.12,MNF-SITE-10-2025-01-04
TKT-SITE-10-2025-01-04-00341,SITE-10,2025-01-04T20:25:00+00:00,136.823,2868.24,MNF-SITE-10-2025-01-04
TKT-SITE-10-2025-01-04-00342,SITE-10,2025-01-04T07:06:00+00:00,131.916,3628.25,MNF-SITE-10-2025-01-04
TKT-SITE-10-2025-01-04-00343,SITE-10,2025-01-04T03:52:00+00:00,132.566,3519.8,MNF-SITE-10-2025-01-04
TKT-SITE-10-2025-01-04-00344,SITE-10,2025-01-04T06:46:00+00:00,133.45,3740.18,MNF-SITE-10-2025-01-04
TKT-SITE-10-2025-01-04-00345,SITE-10,2025-01-04T11:46:00+00:00,133.313,3611.71,MNF-SITE-10-2025-01-04
TKT-SITE-10-2025-01-04-00346,SITE-10,2025-01-04T08:37:00+00:00,134.81,4025.76,MNF-SITE-10-2025-01-04
TKT-SITE-11-2025-01-04-00347,SITE-11,2025-01-04T03:31:00+00:00,144.361,3201.05,MNF-SITE-11-2025-01-04
TKT-SITE-11-2025-01-04-00348,SITE-11,2025-01-04T03:55:00+00:00,142.87,3995.69,MNF-SITE-11-2025-01-04
TKT-SITE-11-2025-01-04-00349,SITE-11,2025-01-04T09:07:00+00:00,143.529,3975.21,MNF-SITE-11-2025-01-04
TKT-SITE-11-2025-01-04-00350,SITE-11,2025-01-04T02:51:00+00:00,144.143,4094.5,MNF-SITE-11-2025-01-04
TKT-SITE-11-2025-01-04-00351,SITE-11,2025-01-04T23:18:00+00:00,142.281,3766.0,MNF-SITE-11-2025-01-04
TKT-SITE-12-2025-01-04-00352,SITE-12,2025-01-04T03:25:00+00:00,70.945,2598.91,MNF-SITE-12-2025-01-04
TKT-SITE-12-2025-01-04-00353,SITE-12,2025-01-04T19:38:00+00:00,79.966,3435.29,MNF-SITE-12-2025-01-04
TKT-SITE-12-2025-01-04-00354,SITE-12,2025-01-04T16:21:00+00:00,77.405,3774.64,MNF-SITE-12-2025-01-04
TKT-SITE-12-2025-01-04-00355,SITE-12,2025-01-04T08:11:00+00:00,77.907,4106.14,MNF-SITE-12-2025-01-04
TKT-SITE-12-2025-01-04-00356,SITE-12,2025-01-04T01:17:00+00:00,79.869,3868.24,MNF-SITE-12-2025-01-04
TKT-SITE-12-2025-01-04-00357,SITE-12,2025-01-04T18:01:00+00:00,79.26,2872.94,MNF-SITE-12-2025-01-04
TKT-SITE-12-2025-01-04-00358,SITE-12,2025-01-04T06:53:00+00:00,78.893,2735.23,MNF-SITE-12-2025-01-04
TKT-SITE-01-2025-01-05-00359,SITE-01,2025-01-05T21:04:00+00:00,118.452,3491.66,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00360,SITE-01,2025-01-05T01:29:00+00:00,115.796,3438.16,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00361,SITE-01,2025-01-05T11:55:00+00:00,117.775,3098.62,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00362,SITE-01,2025-01-05T09:25:00+00:00,114.127,3898.29,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00363,SITE-01,2025-01-05T07:16:00+00:00,113.301,3647.16,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00364,SITE-01,2025-01-05T15:50:00+00:00,117.438,2896.84,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00365,SITE-01,2025-01-05T13:20:00+00:00,118.037,3620.78,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00366,SITE-01,2025-01-05T04:15:00+00:00,117.809,2944.89,MNF-SITE-01-2025-01-05
TKT-SITE-01-2025-01-05-00367,SITE-01,2025-01-05T06:57:00+00:00,115.753,3295.05,MNF-SITE-01-2025-01-05
TKT-SITE-02-2025-01-05-00368,SITE-02,2025-01-05T08:40:00+00:00,136.135,4072.75,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00369,SITE-02,2025-01-05T22:44:00+00:00,131.946,3707.16,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00370,SITE-02,2025-01-05T03:35:00+00:00,132.454,3622.82,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00371,SITE-02,2025-01-05T17:16:00+00:00,134.0,3550.6,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00372,SITE-02,2025-01-05T09:39:00+00:00,131.276,3814.01,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00373,SITE-02,2025-01-05T08:13:00+00:00,132.194,3702.41,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00374,SITE-02,2025-01-05T07:47:00+00:00,131.363,3860.5,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00375,SITE-02,2025-01-05T16:01:00+00:00,133.021,3103.9,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00376,SITE-02,2025-01-05T19:19:00+00:00,131.086,2944.19,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00377,SITE-02,2025-01-05T04:44:00+00:00,129.889,3185.13,MNF-SITE-02-2025-01-05
TKT-SITE-02-2025-01-05-00378,SITE-02,2025-01-05T04:07:00+00:00,131.585,3445.13,MNF-SITE-02-2025-01-05
TKT-SITE-03-2025-01-05-00379,SITE-03,2025-01-05T06:44:00+00:00,129.371,3707.79,MNF-SITE-03-2025-01-05
TKT-SITE-03-2025-01-05-00380,SITE-03,2025-01-05T16:11:00+00:00,130.031,2751.03,MNF-SITE-03-2025-01-05
TKT-SITE-03-2025-01-05-00381,SITE-03,2025-01-05T18:27:00+00:00,123.879,3565.76,MNF-SITE-03-2025-01-05
TKT-SITE-03-2025-01-05-00382,SITE-03,2025-01-05T22:52:00+00:00,128.666,3949.36,MNF-SITE-03-2025-01-05
TKT-SITE-03-2025-01-05-00383,SITE-03,2025-01-05T17:13:00+00:00,129.122,3361.92,MNF-SITE-03-2025-01-05
TKT-SITE-04-2025-01-05-00384,SITE-04,2025-01-05T12:56:00+00:00,126.789,3915.49,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00385,SITE-04,2025-01-05T09:36:00+00:00,125.565,3846.91,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00386,SITE-04,2025-01-05T20:20:00+00:00,124.692,3910.83,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00387,SITE-04,2025-01-05T20:29:00+00:00,128.329,3579.49,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00388,SITE-04,2025-01-05T19:30:00+00:00,124.902,3336.44,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00389,SITE-04,2025-01-05T08:01:00+00:00,127.986,3177.62,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00390,SITE-04,2025-01-05T22:27:00+00:00,124.06,3463.21,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00391,SITE-04,2025-01-05T23:28:00+00:00,127.033,4469.9,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00392,SITE-04,2025-01-05T15:01:00+00:00,130.031,3597.69,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00393,SITE-04,2025-01-05T10:57:00+00:00,127.697,3585.73,MNF-SITE-04-2025-01-05
TKT-SITE-04-2025-01-05-00394,SITE-04,2025-01-05T11:04:00+00:00,126.454,4093.29,MNF-SITE-04-2025-01-05
TKT-SITE-05-2025-01-05-00395,SITE-05,2025-01-05T06:58:00+00:00,112.192,3438.76,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00396,SITE-05,2025-01-05T20:39:00+00:00,111.251,3634.57,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00397,SITE-05,2025-01-05T03:13:00+00:00,113.439,3386.84,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00398,SITE-05,2025-01-05T20:08:00+00:00,111.157,3374.53,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00399,SITE-05,2025-01-05T10:48:00+00:00,111.601,3547.84,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00400,SITE-05,2025-01-05T23:57:00+00:00,116.511,4529.16,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00401,SITE-05,2025-01-05T21:03:00+00:00,116.767,3554.28,MNF-SITE-05-2025-01-05
TKT-SITE-05-2025-01-05-00402,SITE-05,2025-01-05T22:23:00+00:00,113.277,3626.04,MNF-SITE-05-2025-01-05
